service_id,name,primary_category,serves_indigenous,serves_immigrant,gender_focus,age_groups
SVC_e8a9f9879b,ASSOCIATION DES OPTOMÉTRISTES DU QUÉBEC,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_018de979fb,ASSOCIATION DES ORTHOPÉDAGOGUES DU QUÉBEC (L'),Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7e3ecbe795,ASSOCIATION DES PERSONNES ÂGÉES VIETNAMIENNES CAO NIEN,Recreation & Culture,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b8ce2c2214,ASSOCIATION DES PSYCHOTHÉRAPEUTES DU QUÉBEC,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_01680895bd,ASSOCIATION DES PÉDIATRES DU QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_daa370b201,ASSOCIATION DES RESSOURCES INTERMÉDIAIRES D'HÉBERGEMENT DU QUÉBEC,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5695d21f3f,ASSOCIATION DES RÉFUGIÉS ET IMMIGRÉS SANS FRONTIÈRE,Immigration & Newcomers,0,1,All,25-44; 45-64
SVC_7a0fe871e9,ASSOCIATION DES SERVICES DE RÉHABILITATION SOCIALE DU QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2ffedf9e80,ASSOCIATION DES SEXOLOGUES DU QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_47ad7df648,ASSOCIATION DES SPORTS POUR AVEUGLES DU MONTRÉAL MÉTROPOLITAIN,Disability,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8218f302f9,ASSOCIATION DES THÉRAPEUTES EN RELATION D'AIDE EN ACCOMPAGNEMENT DU DEUIL,Medical,0,0,All,Under 25
SVC_43e965038f,ASSOCIATION DES TRAVAILLEURS ET TRAVAILLEUSES DE RUE DU QUÉBEC (L'),Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a51d83ee2d,ASSOCIATION DES TRAVAILLEURS GRECS DU QUÉBEC,Medical,0,1,All,25-44; 45-64; 65+
SVC_aef486f4be,ASSOCIATION DU QUÉBEC POUR ENFANTS AVEC PROBLÈMES AUDITIFS - OUTAOUAIS,Youth & Family,0,0,All,Under 25
SVC_001f2b6961,ASSOCIATION DU SYNDROME DE USHER DU QUÉBEC,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ad30d4d25b,ASSOCIATION DÉFI-LLES ET DES AILES,Immigration & Newcomers,0,1,Female,Under 25
SVC_8369b929ed,ASSOCIATION ENTRE TES MAINS,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6777c60a0f,ASSOCIATION FÉMINISTE D'ÉDUCATION ET D'ACTION SOCIALE,Legal,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_671ea81f8e,ASSOCIATION GÉNÉRALE DES INSUFFISANTS RÉNAUX,Youth & Family,0,0,All,Under 25
SVC_eb25dc2d1a,ASSOCIATION HAÏTIANO-CANADO-QUÉBÉCOISE D'AIDE AUX DÉMUNIS,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a2867f3aed,ASSOCIATION IRIS,Shelter,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_7876294efa,ASSOCIATION IRIS - CENTRE D'INTERVENTION DE CRISE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5a445fd1ca,ASSOCIATION IRIS - HÉBERGEMENTS PÉLOQUIN,Shelter,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_27e2ce5a7f,ASSOCIATION IRIS - PROGRAMME DE SOUTIEN À LA VIE EN LOGEMENT - MONTRÉAL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e4f7e63913,ASSOCIATION ITALIENNE D'AIDE AUX PERSONNES ÂGÉES DE RIVIÈRE-DES-PRAIRIES,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e413f820a2,ASSOCIATION LES CHEMINS DU SOLEIL,Seniors,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_efe88efecb,ASSOCIATION OF ACUPUNCTURISTS OF QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_59c3a6c1db,ASSOCIATION OF FAMILIES OF MURDERED OR MISSING PERSONS,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_223bd93f3e,ASSOCIATION OF OBSTETRICIANS AND GYNECOLOGISTS OF QUEBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2a914dfa1f,ASSOCIATION OF PSYCHOLOGISTS OF QUÉBEC,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3abd9ea261,ASSOCIATION POUR LA DÉFENSE DES DROITS SOCIAUX DU MONTRÉAL MÉTROPOLITAIN,Legal,0,0,All,25-44; 45-64
SVC_dcaf8425c6,ASSOCIATION POUR LA RÉUSSITE ÉDUCATIVE DES JEUNES,Youth & Family,0,0,All,Under 25
SVC_478e554507,ASSOCIATION POUR LA SANTÉ PUBLIQUE DU QUÉBEC,Medical,0,1,Female,Under 25; 25-44; 45-64; 65+
SVC_a561eee791,ASSOCIATION POUR LES VICTIMES DE L'AMIANTE DU QUÉBEC,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5b79670657,ASSOCIATION QUÉBÉCOISE DE L'ÉPILEPSIE,Community & Advocacy,0,0,All,25-44; 45-64
SVC_495333cb81,ASSOCIATION QUÉBÉCOISE DE LA DOULEUR CHRONIQUE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7c61d4ceba,ASSOCIATION QUÉBÉCOISE DE LA DÉGÉNÉRESCENCE MACULAIRE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_693e17f92f,ASSOCIATION QUÉBÉCOISE DE LA GESTION PARASITAIRE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_752619afe2,ASSOCIATION QUÉBÉCOISE DE MUSICOTHÉRAPIE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e5cde81be7,ASSOCIATION QUÉBÉCOISE DE SOINS PALLIATIFS,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0e8b4b2145,ASSOCIATION QUÉBÉCOISE DE VOILE ADAPTÉE,Youth & Family,0,0,All,Under 25
SVC_f53fc0b0a2,ASSOCIATION QUÉBÉCOISE DES CENTRES DE LA PETITE ENFANCE,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8f132c3d53,ASSOCIATION QUÉBÉCOISE DES INFIRMIÈRES ET INFIRMIERS EN SANTÉ MENTALE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_422d9d1641,ASSOCIATION QUÉBÉCOISE DES LARYNGECTOMISÉS,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0de5899f85,ASSOCIATION QUÉBÉCOISE DES PERSONNES APHASIQUES,Medical,0,0,All,25-44; 45-64
SVC_aad1d102fb,ASSOCIATION QUÉBÉCOISE DES PERSONNES DE PETITE TAILLE,Legal,0,0,All,Under 25
SVC_a0fea47e16,ASSOCIATION QUÉBÉCOISE DES TRAUMATISÉS CRÂNIENS - RÉGION DE MONTRÉAL,Medical,0,0,All,Under 25
SVC_336d87658a,ASSOCIATION QUÉBÉCOISE DU SYNDROME DE LA TOURETTE,Youth & Family,0,0,All,Under 25
SVC_06eea7802d,ASSOCIATION SPORTIVE DES SOURDS DU QUÉBEC,Disability,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_d5ec287e6d,ASSOCIATION SPORTIVE ET COMMUNAUTAIRE DU CENTRE SUD,Youth & Family,0,0,All,Under 25
SVC_078a4ccf98,ASSOCIATIONS,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cbf14e3277,ASSOCIÉS BÉNÉVOLES QUALIFIÉS AU SERVICE DES JEUNES (LES),Youth & Family,0,0,All,Under 25
SVC_75add58a66,ASSOCIÉS DE L'ENTRETIEN MÉNAGER (LES),Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8985242904,ATAXIE CANADA - CLAUDE ST-JEAN FOUNDATION,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cb81bcfe34,ATD FOURTH WORLD CANADA,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b81c317ac8,ATELIER,Food,0,0,All,Under 25
SVC_44689e2707,ATELIER (L'),Employment & Income,0,0,All,25-44; 45-64
SVC_7112943d22,ATELIER CIRCULAIRE,Recreation & Culture,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_76a061e136,ATELIER CULTURE VÉLO,Other,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_b3053cc372,ATELIER DE TRAVAIL EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME EDISON,Disability,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_94d17dff72,ATELIER DE TRAVAIL ET CENTRE D'ACTIVITÉS DE JOUR BENNY,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0067aa55ff,ATELIER DE TRAVAIL LABROSSE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b1458bd7ff,ATELIER DES LETTRES EN ALPHABÉTISATION,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2aa0b82172,ATELIER HABITATION MONTRÉAL,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c12cbb678f,ATELIER LE FIL D'ARIANE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f631d935cb,ATELIER MAJUSCULE,Employment & Income,0,0,All,25-44; 45-64
SVC_89f4f56326,ATELIERS CINQ ÉPICES (LES),Medical,0,0,All,Under 25
SVC_2b1cdef97a,ATELIERS D'ANTOINE,Employment & Income,0,0,All,25-44; 45-64
SVC_dd514d6e5f,ATELIERS D'ÉDUCATION POPULAIRE DU PLATEAU,Food,0,0,All,25-44; 45-64
SVC_fca2bf2141,ATELIERS QUATRE SAISONS (LES),Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2314943e0e,"ATLAS, COMMUNITY SOCIAL PEDIATRICS OF CÔTE-DES-NEIGES",Medical,0,0,All,Under 25
SVC_bb43e3d29a,ATWATER LIBRARY AND COMPUTER CENTRE,Education & Literacy,0,0,All,65+
SVC_16f59c9f3e,AU BAS DE L'ÉCHELLE,Medical,0,0,All,25-44; 45-64
SVC_8701f5a49e,AU COUP DE POUCE CENTRE-SUD,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2f7da76af4,AUBERGE COMMUNAUTAIRE DU SUD-OUEST,Shelter,0,0,All,Under 25
SVC_3f150a1ffb,AUBERGE COMMUNAUTAIRE DU SUD-OUEST - ENVOL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7b527082bf,AUBERGE DU COEUR LE FOYER,Food,0,0,All,25-44; 45-64
SVC_ec5cca3f18,AUBERGE DU COEUR LE TOURNANT,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_bced4495ab,AUBERGE MADELEINE,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_f1991d5fe9,"AUBERGE SHALOM - CAROLE AND ANDREW HARPER, COUNSELLING OFFICE",Medical,0,1,Female,Under 25
SVC_38387dc8ac,AUBERGE SHALOM POUR FEMMES,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_2099943214,AUBERGE TRANSITION,Shelter,0,0,Female,Under 25
SVC_c5b00b0453,AUDIOLOGIE,Medical,0,0,All,Under 25
SVC_c6602e1ef6,AUDITION QUÉBEC,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_8e6224cd7c,AUPRÈS DES AÎNÉS EN SITUATION DE VULNÉRABILITÉ,Seniors,0,0,All,65+
SVC_aca42281f2,AUTISM HOUSE,Disability,0,0,All,Under 25; 25-44; 45-64
SVC_8acc4562e3,AUTISM WITHOUT LIMITES,Disability,0,0,All,25-44; 45-64
SVC_8d5eb6aa72,AUTISME MONTRÉAL,Disability,0,0,All,Under 25; 25-44; 45-64
SVC_c6020330fb,AUTOMOBILE PROTECTION ASSOCIATION,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_90c9d5709d,AUTORITÉ DES MARCHÉS FINANCIERS,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9111958a03,AUTRE MONTRÉAL (L'),Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_209b77a6f7,AUX-TREMBLES,Food,0,0,All,Under 25
SVC_c21781a44f,AVANT COUP,Shelter,0,0,Male,25-44; 45-64
SVC_ac72aebeb0,AVATIL,Disability,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cc162414eb,AVENUE HÉBERGEMENT COMMUNAUTAIRE (L'),Shelter,0,0,All,Under 25; 25-44; 45-64
SVC_577e114b8a,AVENUE HÉBERGEMENT COMMUNAUTAIRE (L') - PETITES AVENUES,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ea10c0480e,AVENUE HÉBERGEMENT COMMUNAUTAIRE (L') - PIGNONS SUR RUE,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a26fbfbc73,AXIA SERVICES,Disability,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_15e9c07dae,"AXTRA, L'ALLIANCE DES CENTRES-CONSEILS EN EMPLOI",Employment & Income,0,0,All,25-44; 45-64
SVC_c875aaca41,Action Vie Montréal,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cdc8ec21bb,Air-Som/Prisme,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9b898f2cee,Amalgame,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c4a53df1f0,Armenian Society From Istanbul,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1a9c21fa15,Associacao Dos Pais Montreal,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f444b955d2,Association culturelle haïtienne La Perle Retrouvée,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fce324d3ac,Auberge Madeleine (women's shelter),Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_013381cb0d,Auditorium Le Prévost,Recreation & Culture,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a63690c214,Autour du bébé,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5974711861,AÎNÉS EN SITUATION DE VULNÉRABILITÉ,Seniors,0,0,All,65+
SVC_76af69ff7c,BAC ALIMENTAIRE (LE),Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4a5b38df9f,BAIE-D'URFÉ - CITY,Seniors,0,0,All,65+
SVC_4776987e2f,BAIE-D'URFÉ - COMMUNITY LIFE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cd452a5085,BAIE-D'URFÉ PUBLIC LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_3e211b9e80,BALLONS INTENSIFS (LES),Youth & Family,0,0,All,Under 25
SVC_28f526cd72,BALUCHON RÉPIT LONG TERME,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2ae40c5dd8,BANQUE D'INTERPRÈTES DU RÉSEAU DE LA SANTÉ ET DES SERVICES SOCIAUX,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9251061937,BANQUE D'ÉCHANGES COMMUNAUTAIRES DE SERVICES,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f98e37d4a7,BAOBAB FAMILIAL - FAMILY HOME IN CÔTE-DES-NEIGES,Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_2542f3acbb,BAR OF MONTREAL (THE),Legal,0,0,All,Under 25
SVC_b58f1011bd,BAR OF MONTREAL REFERRAL SERVICE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c0166adb20,BAR OF THE PROVINCE OF QUÉBEC,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0e909ecd03,BARREAU DU QUÉBEC - CLINIQUE JURIDIQUE,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_a1e3b5ae81,BATSHAW YOUTH AND FAMILY CENTRES,Youth & Family,0,0,All,Under 25
SVC_6c00176d69,BAZAR DE L'ÉGLISE SAINT-PAUL-DE-LA-CROIX,Youth & Family,0,0,All,Under 25
SVC_188e3e829f,BEACONSFIELD - CITY,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3f68669323,BEACONSFIELD - LEISURE SERVICES,Recreation & Culture,0,0,All,Under 25
SVC_ede64578cc,BEACONSFIELD - SERVICES TO SENIORS,Seniors,0,0,All,65+
SVC_ce0c9db316,BEACONSFIELD NEWCOMERS CLUB,Immigration & Newcomers,0,1,All,Under 25; 25-44; 45-64
SVC_6708a1637c,BEACONSFIELD PUBLIC LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_5feb72b177,BEACONSFIELD WOMEN'S CLUB,Other,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_db13aaef32,"BEACONSFIELD, KIRKLAND, SAINTE-ANNE-DE-BELLEVUE, SENNEVILLE",Government Services,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0769b39d5e,BEHAVIOURS,Youth & Family,0,0,All,Under 25
SVC_b0b8b9ef97,BEL ÂGE D'ANJOU (LE),Seniors,0,0,All,65+
SVC_e7b60fc1d9,BEL ÂGE DE MERCIER (LE),Shelter,0,0,All,65+
SVC_e438b05b33,BENEDICT LABRE HOUSE,Food,0,0,All,Under 25
SVC_a6e3788e4d,BERTHIAUME-DU-TREMBLAY FOUNDATION (THE),Shelter,0,0,All,65+
SVC_22429d671e,BGC DAWSON,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6842431316,BIBLIO-SANTÉ,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4ee2941fc2,BIBLIOTHÈQUE ET ARCHIVES NATIONALES DU QUÉBEC,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4c70f8e019,BIBLIOTHÈQUE ET ARCHIVES NATIONALES DU QUÉBEC - LEGAL DEPOSIT,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f781b25dbb,BIBLIOTHÈQUE ET ARCHIVES NATIONALES DU QUÉBEC - MONTRÉAL ARCHIVES CENTRE,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2e2350ac2b,BIBLIOTHÈQUE ET ARCHIVES NATIONALES DU QUÉBEC - NATIONAL LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_150d6dff8e,BIBLIOTHÈQUE QUÉBÉCOISE SUR LES DÉPENDANCES,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_7b8deb687e,BIBLIOTHÈQUES DE MONTRÉAL - BENNY LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_bd9bef5484,BIBLIOTHÈQUES DE MONTRÉAL - CARTIERVILLE LIBRARY,Education & Literacy,0,0,All,Under 25; 65+
SVC_a493d07d57,BIBLIOTHÈQUES DE MONTRÉAL - CÔTE-DES-NEIGES LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_539eed92ca,BIBLIOTHÈQUES DE MONTRÉAL - DU BOISÉ LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_bfc778fd06,BIBLIOTHÈQUES DE MONTRÉAL - FRONTENAC LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_c0c319824d,BIBLIOTHÈQUES DE MONTRÉAL - HAUT-ANJOU LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_1f597aa145,BIBLIOTHÈQUES DE MONTRÉAL - HENRI-BOURASSA LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_c5f37a7805,BIBLIOTHÈQUES DE MONTRÉAL - HOCHELAGA LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_870e87c1db,BIBLIOTHÈQUES DE MONTRÉAL - HÉLÈNE-CHARBONNEAU LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_2a21cdbf58,BIBLIOTHÈQUES DE MONTRÉAL - INTERCULTURAL LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_7501568555,BIBLIOTHÈQUES DE MONTRÉAL - JACQUELINE-DE-REPENTIGNY LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_e7f319f2c8,BIBLIOTHÈQUES DE MONTRÉAL - JEAN-CORBEIL LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_c74fcbcb0e,BIBLIOTHÈQUES DE MONTRÉAL - JULIO-JEAN-PIERRE LIBRARY,Education & Literacy,0,0,All,Under 25; 65+
SVC_ebf7a268ab,BIBLIOTHÈQUES DE MONTRÉAL - L'OCTOGONE LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_1b41b1ea21,BIBLIOTHÈQUES DE MONTRÉAL - L'ÎLE-BIZARD LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_f12e04e866,BIBLIOTHÈQUES DE MONTRÉAL - LA PETITE-PATRIE LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_4dab8eaa94,BIBLIOTHÈQUES DE MONTRÉAL - LANGELIER LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_61fadbfc00,BIBLIOTHÈQUES DE MONTRÉAL - LE PRÉVOST LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_bd49648691,BIBLIOTHÈQUES DE MONTRÉAL - MAISONNEUVE LIBRARY,Education & Literacy,0,0,All,Under 25; 65+
SVC_eff05a8552,BIBLIOTHÈQUES DE MONTRÉAL - MARC-FAVREAU LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_145c28bb19,BIBLIOTHÈQUES DE MONTRÉAL - MARIE-UGUAY LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_b154e18520,BIBLIOTHÈQUES DE MONTRÉAL - MERCIER LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_ec8842963b,BIBLIOTHÈQUES DE MONTRÉAL - MORDECAI-RICHLER LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_6e385ed70a,BIBLIOTHÈQUES DE MONTRÉAL - NOTRE-DAME-DE-GRÂCE LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_8246201df7,BIBLIOTHÈQUES DE MONTRÉAL - PARK-EXTENSION LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_6fd7ed07ef,BIBLIOTHÈQUES DE MONTRÉAL - PIERREFONDS LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_a91b887cc8,BIBLIOTHÈQUES DE MONTRÉAL - PLATEAU-MONT-ROYAL LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_256c2a9e53,BIBLIOTHÈQUES DE MONTRÉAL - POINTE-AUX-TREMBLES LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_725554a3b5,BIBLIOTHÈQUES DE MONTRÉAL - PÈRE AMBROISE LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_f14c1c161d,BIBLIOTHÈQUES DE MONTRÉAL - RIVIÈRE-DES-PRAIRIES LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_0e64463c65,BIBLIOTHÈQUES DE MONTRÉAL - ROBERT BOURASSA LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_decb1ed6b3,BIBLIOTHÈQUES DE MONTRÉAL - ROSEMONT LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_a4fff26039,BIBLIOTHÈQUES DE MONTRÉAL - RÉJEAN-DUCHARME LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_7dca7a41f5,BIBLIOTHÈQUES DE MONTRÉAL - SAINT-CHARLES LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_d21203fd1f,BIBLIOTHÈQUES DE MONTRÉAL - SAINT-HENRI LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_1514e99407,BIBLIOTHÈQUES DE MONTRÉAL - SAINT-LÉONARD LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_db33644d8e,BIBLIOTHÈQUES DE MONTRÉAL - SAINT-PIERRE LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_e7797d83ae,BIBLIOTHÈQUES DE MONTRÉAL - SALABERRY LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_dd6fb6c821,BIBLIOTHÈQUES DE MONTRÉAL - SAUL-BELLOW LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_e3a80c7a95,BIBLIOTHÈQUES DE MONTRÉAL - VIEUX-SAINT-LAURENT LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_8de9ebf425,BIBLIOTHÈQUES DE MONTRÉAL - VILLE DE MONTRÉAL,Education & Literacy,0,1,All,Under 25
SVC_1eb2f713cd,BIBLIOTHÈQUES DE MONTRÉAL - WILLIAM-G.-BOLL LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_790259bae6,BIBLIOTHÈQUES DE MONTRÉAL - YVES-RYAN LIBRARY,Education & Literacy,0,0,All,Under 25
SVC_7e3a1e4af3,BIBLIOTHÈQUES DE MONTRÉAL - ÎLE-DES-SOEURS LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_81c32cc373,BIENVENUE À L'IMMIGRANT,Immigration & Newcomers,0,1,All,Under 25; 25-44; 45-64
SVC_fff3d0fc06,BIENVENUE À NOTRE-DAME-DE-GRÂCE,Medical,0,1,All,Under 25; 25-44; 45-64
SVC_b9ac00c47e,BIG BROTHERS BIG SISTERS OF MONTREAL,Youth & Family,1,0,All,Under 25; 25-44; 45-64
SVC_c66967db83,BIG BROTHERS BIG SISTERS OF WEST ISLAND,Youth & Family,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9910674155,BIKERS AGAINST CHILD ABUSE,Domestic Violence & Safety,0,0,All,Under 25
SVC_c0b2f2a933,BIXI MONTRÉAL,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_d052ece928,BLACK COALITION OF QUEBEC (THE),Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2995c2467b,BLACK FLAG COMBAT CLUB,Recreation & Culture,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a6713b4b4b,BLACK HEALING FUND,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_12aa8a218b,BOIS URBAIN,Material Aid,0,0,All,25-44; 45-64
SVC_0c73e2b894,BON PILOTE (LE),Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8dc6ca4943,BONHOMME À LUNETTES,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e37965f94d,BONJOUR QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8af7d1f1c4,BOSCOVILLE,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_35d1e76143,BOUFFE-ACTION DE ROSEMONT,Food,0,0,Female,Under 25
SVC_2572e21cbd,BOUGER ET VIVRE,Seniors,0,0,All,25-44; 45-64; 65+
SVC_78496339ee,BOULOT VERS... (LE),Shelter,0,0,All,25-44; 45-64
SVC_1f841a24fe,BOUTIQUE LES PETITS FRÈRES,Material Aid,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fc58c1a4a7,BQAM-E,Community & Advocacy,0,0,Female,Under 25; 25-44; 45-64; 65+
